Collection date;Plot;Location;Individual;Group;Genus;Species;Morphotype;Trait;Value;Unit;OBS
;PA57;Understory;K-0208;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;prementumLength;0,952;mm;
;PA57;Understory;K-0208;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;glossaLength;0,458;mm;
;PA57;Understory;K-0209;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;weight;0,0031;g;
;PA57;Understory;K-0209;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;wingLength;3,345;mm;
;PA57;Understory;K-0209;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;intertegularDistance;0,886;mm;
;PA57;Understory;K-0209;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;proboscisLength;1,386;mm;
;PA57;Understory;K-0209;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;prementumLength;0,948;mm;
;PA57;Understory;K-0209;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;glossaLength;0,438;mm;
;CA62;Understory;K-0728;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;weight;0,0041;g;
;CA62;Understory;K-0728;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;wingLength;3,357;mm;
;CA62;Understory;K-0728;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;intertegularDistance;0,874;mm;
;CA62;Understory;K-0728;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;proboscisLength;1,33;mm;
;CA62;Understory;K-0728;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;prementumLength;0,995;mm;
;CA62;Understory;K-0728;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp11;HAL-03;glossaLength;0,335;mm;
;CR09;Understory;K-0917;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp15;HAL-26;weight;0,0108;g;
;CR09;Understory;K-0917;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp15;HAL-26;wingLength;5,048;mm;
;CR09;Understory;K-0917;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp15;HAL-26;intertegularDistance;1,297;mm;
;CR09;Understory;K-0917;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp15;HAL-26;proboscisLength;1,904;mm;
;CR09;Understory;K-0917;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp15;HAL-26;prementumLength;1,292;mm;
;CR09;Understory;K-0917;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp15;HAL-26;glossaLength;0,612;mm;
;CR09;Understory;K-0918;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp15;HAL-26;weight;0,0091;g;
;CR09;Understory;K-0918;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp15;HAL-26;wingLength;4,667;mm;
;CR09;Understory;K-0918;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp15;HAL-26;intertegularDistance;1,265;mm;
;CR09;Understory;K-0918;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp15;HAL-26;proboscisLength;2,164;mm;
;CR09;Understory;K-0918;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp15;HAL-26;prementumLength;1,318;mm;
;CR09;Understory;K-0918;Halictidae: Halictinae: Augochlorini;Augochlora;Augochlora sp15;HAL-26;glossaLength;0,846;mm;
;CA62;Understory;K-0706;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;weight;0,005;g;
;CA62;Understory;K-0706;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;wingLength;3,518;mm;
;CA62;Understory;K-0706;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;intertegularDistance;0,934;mm;
;CA62;Understory;K-0706;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;proboscisLength;1,423;mm;
;CA62;Understory;K-0706;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;prementumLength;1,012;mm;
;CA62;Understory;K-0706;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;glossaLength;0,411;mm;
;CA62;Understory;K-0707;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;weight;0,0043;g;
;CA62;Understory;K-0707;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;wingLength;3,569;mm;
;CA62;Understory;K-0707;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;intertegularDistance;0,872;mm;
;CA62;Understory;K-0707;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;proboscisLength;1,447;mm;
;CA62;Understory;K-0707;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;prementumLength;0,959;mm;
;CA62;Understory;K-0707;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;glossaLength;0,488;mm;
;CA62;Understory;K-0708;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;weight;0,0049;g;
;CA62;Understory;K-0708;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;wingLength;3,49;mm;
;CA62;Understory;K-0708;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;intertegularDistance;0,978;mm;
;CA62;Understory;K-0708;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;proboscisLength;1,425;mm;
;CA62;Understory;K-0708;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;prementumLength;1,036;mm;
;CA62;Understory;K-0708;Halictidae: Halictinae: Augochlorini;Augochlorella;Augochlorella sp1;HAL-17;glossaLength;0,389;mm;
;PA57;Understory;K-0200;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;weight;0,0135;g;
;PA57;Understory;K-0200;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;wingLength;4,424;mm;
;PA57;Understory;K-0200;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;intertegularDistance;1,405;mm;
;PA57;Understory;K-0200;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;proboscisLength;1,62;mm;
;PA57;Understory;K-0200;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;prementumLength;1,131;mm;
;PA57;Understory;K-0200;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;glossaLength;0,489;mm;
;CA62;Understory;K-0683;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;weight;0,0092;g;
;CA62;Understory;K-0683;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;wingLength;4,175;mm;
;CA62;Understory;K-0683;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;intertegularDistance;1,186;mm;
;CA62;Understory;K-0683;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;proboscisLength;1,718;mm;
;CA62;Understory;K-0683;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;prementumLength;1,149;mm;
;CA62;Understory;K-0683;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;glossaLength;0,569;mm;
;CA62;Understory;K-0684;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;weight;0,0111;g;
;CA62;Understory;K-0684;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;wingLength;4,576;mm;
;CA62;Understory;K-0684;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;intertegularDistance;1,308;mm;
;CA62;Understory;K-0684;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;proboscisLength;1,541;mm;
;CA62;Understory;K-0684;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;prementumLength;1,071;mm;
;CA62;Understory;K-0684;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp1;HAL-02;glossaLength;0,47;mm;
;PR33;Understory;K-0312;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;weight;0,0158;g;
;PR33;Understory;K-0312;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;wingLength;5,005;mm;
;PR33;Understory;K-0312;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;intertegularDistance;1,499;mm;
;PR33;Understory;K-0312;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;proboscisLength;1,772;mm;
;PR33;Understory;K-0312;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;prementumLength;1,264;mm;
;PR33;Understory;K-0312;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;glossaLength;0,508;mm;
;CA62;Understory;K-0676;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;weight;0,0271;g;
;CA62;Understory;K-0676;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;wingLength;5,98;mm;
;CA62;Understory;K-0676;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;intertegularDistance;1,749;mm;
;CA62;Understory;K-0676;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;proboscisLength;1,928;mm;
;CA62;Understory;K-0676;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;prementumLength;1,421;mm;
;CA62;Understory;K-0676;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;glossaLength;0,507;mm;
;CA62;Understory;K-0677;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;weight;0,0244;g;
;CA62;Understory;K-0677;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;wingLength;5,19;mm;
;CA62;Understory;K-0677;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;intertegularDistance;1,607;mm;
;CA62;Understory;K-0677;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;proboscisLength;1,755;mm;
;CA62;Understory;K-0677;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;prementumLength;1,259;mm;
;CA62;Understory;K-0677;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;glossaLength;0,496;mm;
;CA62;Understory;K-0678;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;weight;0,0163;g;
;CA62;Understory;K-0678;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;wingLength;5,083;mm;
;CA62;Understory;K-0678;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;intertegularDistance;1,474;mm;
;CA62;Understory;K-0678;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;proboscisLength;1,74;mm;
;CA62;Understory;K-0678;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;prementumLength;1,285;mm;
;CA62;Understory;K-0678;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;glossaLength;0,455;mm;
;CA62;Understory;K-0679;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;weight;0,0172;g;
;CA62;Understory;K-0679;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;wingLength;5,383;mm;
;CA62;Understory;K-0679;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;intertegularDistance;1,485;mm;
;CA62;Understory;K-0679;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;proboscisLength;1,824;mm;
;CA62;Understory;K-0679;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;prementumLength;1,358;mm;
;CA62;Understory;K-0679;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;glossaLength;0,466;mm;
;CA62;Understory;K-0680;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;weight;0,0177;g;
;CA62;Understory;K-0680;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;wingLength;5,239;mm;
;CA62;Understory;K-0680;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;intertegularDistance;1,506;mm;
;CA62;Understory;K-0680;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;proboscisLength;1,854;mm;
;CA62;Understory;K-0680;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;prementumLength;1,33;mm;
;CA62;Understory;K-0680;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp2;HAL-04;glossaLength;0,524;mm;
;CA62;Understory;K-0717;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;weight;0,0148;g;
;CA62;Understory;K-0717;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;wingLength;4,849;mm;
;CA62;Understory;K-0717;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;intertegularDistance;1,476;mm;
;CA62;Understory;K-0717;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;proboscisLength;1,713;mm;
;CA62;Understory;K-0717;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;prementumLength;1,239;mm;
;CA62;Understory;K-0717;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;glossaLength;0,474;mm;
;PR22;Understory;K-0812;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;weight;0,0182;g;
;PR22;Understory;K-0812;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;wingLength;5,053;mm;
;PR22;Understory;K-0812;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;intertegularDistance;1,572;mm;
;PR22;Understory;K-0812;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;proboscisLength;1,874;mm;
;PR22;Understory;K-0812;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;prementumLength;1,3;mm;
;PR22;Understory;K-0812;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;glossaLength;0,574;mm;
;CR09;Understory;K-0920;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;weight;0,0111;g;
;CR09;Understory;K-0920;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;wingLength;4,981;mm;
;CR09;Understory;K-0920;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;intertegularDistance;1,397;mm;
;CR09;Understory;K-0920;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;proboscisLength;2,332;mm;
;CR09;Understory;K-0920;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;prementumLength;1,432;mm;
;CR09;Understory;K-0920;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp3;HAL-12;glossaLength;0,9;mm;
;CA62;Understory;K-0714;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;weight;0,0221;g;
;CA62;Understory;K-0714;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;wingLength;5,391;mm;
;CA62;Understory;K-0714;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;intertegularDistance;1,632;mm;
;CA62;Understory;K-0714;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;proboscisLength;2,064;mm;
;CA62;Understory;K-0714;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;prementumLength;1,474;mm;
;CA62;Understory;K-0714;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;glossaLength;0,59;mm;
;CA62;Understory;K-0720;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;weight;0,0244;g;
;CA62;Understory;K-0720;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;wingLength;5,698;mm;
;CA62;Understory;K-0720;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;intertegularDistance;1,654;mm;
;CA62;Understory;K-0720;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;proboscisLength;2,097;mm;
;CA62;Understory;K-0720;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;prementumLength;1,428;mm;
;CA62;Understory;K-0720;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;glossaLength;0,669;mm;
;CA62;Understory;K-0721;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;weight;0,0226;g;
;CA62;Understory;K-0721;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;wingLength;5,682;mm;
;CA62;Understory;K-0721;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;intertegularDistance;1,706;mm;
;CA62;Understory;K-0721;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;proboscisLength;1,993;mm;
;CA62;Understory;K-0721;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;prementumLength;1,386;mm;
;CA62;Understory;K-0721;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;glossaLength;0,607;mm;
;CA62;Understory;K-0722;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;weight;0,0258;g;
;CA62;Understory;K-0722;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;wingLength;5,258;mm;
;CA62;Understory;K-0722;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;intertegularDistance;1,823;mm;
;CA62;Understory;K-0722;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;proboscisLength;1,88;mm;
;CA62;Understory;K-0722;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;prementumLength;1,402;mm;
;CA62;Understory;K-0722;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;glossaLength;0,478;mm;
;CA62;Understory;K-0723;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;weight;0,0248;g;
;CA62;Understory;K-0723;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;wingLength;5,583;mm;
;CA62;Understory;K-0723;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;intertegularDistance;1,701;mm;
;CA62;Understory;K-0723;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;proboscisLength;2,185;mm;
;CA62;Understory;K-0723;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;prementumLength;1,529;mm;
;CA62;Understory;K-0723;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;glossaLength;0,656;mm;
;CA62;Understory;K-0724;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;weight;0,0212;g;
;CA62;Understory;K-0724;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;wingLength;5,211;mm;
;CA62;Understory;K-0724;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;intertegularDistance;1,523;mm;
;CA62;Understory;K-0724;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;proboscisLength;1,827;mm;
;CA62;Understory;K-0724;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;prementumLength;1,271;mm;
;CA62;Understory;K-0724;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;glossaLength;0,556;mm;
;PR22;Understory;K-0813;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;weight;0,0183;g;
;PR22;Understory;K-0813;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;wingLength;5,326;mm;
;PR22;Understory;K-0813;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;intertegularDistance;1,556;mm;
;PR22;Understory;K-0813;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;proboscisLength;1,711;mm;
;PR22;Understory;K-0813;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;prementumLength;1,278;mm;
;PR22;Understory;K-0813;Halictidae: Halictinae: Augochlorini;Augochloropsis;Augochloropsis sp5;HAL-19;glossaLength;0,433;mm;
;OG52;Understory;K-1789;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona lophocoryphe;;weight;0,007;g;
;OG52;Understory;K-1789;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona lophocoryphe;;wingLength;4,112;mm;
;OG52;Understory;K-1789;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona lophocoryphe;;intertegularDistance;1,274;mm;
;OG52;Understory;K-1789;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona lophocoryphe;;proboscisLength;1,052;mm;
;OG52;Understory;K-1789;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona lophocoryphe;;prementumLength;0,374;mm;
;OG52;Understory;K-1789;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona lophocoryphe;;glossaLength;0,678;mm;
;OG49;Understory;K-1503;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona opaca;;weight;0,0055;g;
;OG49;Understory;K-1503;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona opaca;;wingLength;3,776;mm;
;OG49;Understory;K-1503;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona opaca;;intertegularDistance;1,265;mm;
;OG49;Understory;K-1503;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona opaca;;proboscisLength;1,072;mm;
;OG49;Understory;K-1503;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona opaca;;prementumLength;0,354;mm;
;OG49;Understory;K-1503;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona opaca;;glossaLength;0,718;mm;
;OG38;Understory;K-1580;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona opaca;;weight;0,0059;g;
;OG38;Understory;K-1580;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona opaca;;wingLength;3,909;mm;
;OG38;Understory;K-1580;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona opaca;;intertegularDistance;1,239;mm;
;OG38;Understory;K-1580;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona opaca;;proboscisLength;1,108;mm;
;OG38;Understory;K-1580;Apidae: Apinae: Meliponini;Paratrigona;Paratrigona opaca;;prementumLength;0,354;mm;
